"Molecule ChEMBL ID","Molecule Name","Molecular Weight","AlogP","Smiles","hERG_IC50_nM","Assay Type","Target Name","Document Year"
"CHEMBL4451860",,"463.29","1.67","O=S1(=O)CCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1",17270,"B","HERG",2019
"CHEMBL4443777",,"429.21","2.08","O=C1OCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1",31120,"B","HERG",2019
"CHEMBL2441412",,"500.48","2.28","O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)c(C(F)(F)F)c4)CC3)ccc21",5100,"B","HERG",2013
"CHEMBL296419","ASTEMIZOLE","458.58","5.35","COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1",8,"B","HERG",2012
"CHEMBL3099949",,"431.92","3.04","NC(=O)Nc1ccccc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2",400,"B","HERG",2014
"CHEMBL3099943",,"522.43","4.19","O=C(Nc1cc(Cl)c(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)NC1CC1",1000,"B","HERG",2014
"CHEMBL525369","(1R,5R)-30-OXO-19-OXA-2,6,10,12-TETRAAZAHEXACYCLO[18.6.2.1^{2,5}.1^{14,18}.0^{8,12}.0^{23,27}]TRIACONTA-8,10,14(29),15,17,20(28),21,23(27)-OCTAENE-17-CARBONITRILE (STRUCTURAL MIX)","439.52","3.68","N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCC3)N1CC[C@@H](NCc3cncn3C2)C1=O",7000,"B","HERG",2009
"CHEMBL485161",,"416.44","1.43","N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccnc3O)C2=O)cc1",50000,"B","HERG",2009
"CHEMBL17157","TERFENADINE","471.69","6.45","CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1",213,"B","HERG",2009
"CHEMBL2147020",,"340.39","3.81","Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3ncccc23)c1",1900,"B","HERG",2012
"CHEMBL2326693",,"286.2","3.33","OCCN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1",10000,"B","HERG",2013
"CHEMBL2326692",,"244.16","3.85","Clc1ccc(C2CCCCNC2)cc1Cl",6100,"B","HERG",2013
"CHEMBL2326690",,"213.28","3.07","C1=CCC(c2cc3ccccc3o2)CNC1",19000,"B","HERG",2013
"CHEMBL2324243",,"422.55","4.55","COc1ccc(OCCCc2cccc(CCCOc3ccc(OC)cc3)[n+]2C)cc1",158,"B","HERG",2013
"CHEMBL2325212",,"446.57","6.64","C[n+]1c(C#Cc2ccc(-c3ccccc3)cc2)cccc1C#Cc1ccc(-c2ccccc2)cc1",294,"B","HERG",2013
"CHEMBL2325207",,"310.51","5.15","CCCCCCC#Cc1cccc(C#CCCCCCC)[n+]1C",1992,"B","HERG",2013
"CHEMBL2325204",,"330.5","4.7","Cc1ccc(CCc2cccc(CCc3ccc(C)cc3)[n+]2C)cc1",24,"B","HERG",2013
"CHEMBL2325199",,"418.6","5.43","Cc1ccc(CCCOCc2cccc(COCCCc3ccc(C)cc3)[n+]2C)cc1",24,"B","HERG",2013
"CHEMBL4101684",,"579.13","5.12","NC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc2c1CCN(CCCNC(=O)CCc1c[nH]c3ccccc13)C2",20100,"B","HERG",2018
"CHEMBL12713","SERTINDOLE","440.95","4.63","O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1",2.7,"B","HERG",2014
"CHEMBL85606",,"438.58","4.84","N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccnc4ccccc34)CC1)C2",1995.26,"B","HERG",2009
"CHEMBL244946",,"537.74","5.63","Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1",1995.26,"B","HERG",2009
"CHEMBL850","SPARFLOXACIN","392.41","2.08","C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1",18000,"B","HERG",2013
"CHEMBL1824034",,"495.54","1.18","COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2",14800,"B","HERG",2011
"CHEMBL52832",,"473.66","5.38","CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1",460,"B","HERG",2003
"CHEMBL2324239",,"423.32","4.68","C[n+]1c(C#CCOc2ccc(Cl)cc2)cccc1C#CCOc1ccc(Cl)cc1",31077,"B","HERG",2013
"CHEMBL4061436",,"420.48","4.77","COc1ncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1",1900,"B","HERG",2016
"CHEMBL4791214",,"439.34","5.52","O=C(NCc1ccc2c(c1)CCCN2C(=O)c1cccc(Cl)c1)c1ccc(Cl)cc1",11000,"B","HERG",2021
"CHEMBL4750629",,"377.42","3.59","C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc2c(n1)CCCN2c1ncccn1",20000,"B","HERG",2021
"CHEMBL4760389",,"479.61","4.3","COc1nc(-c2csc(Nc3c4c(nn3CC(C)(C)O)CCCC4)n2)ccc1-n1cnc(C)c1",5800,"B","HERG",2020
"CHEMBL4854376",,"688.63","8.01","COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C",16000,"B","HERG",2021
"CHEMBL4860733",,"587.08","6.63","COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)nc1CN1C(=O)O[C@H](c2cccc(Cl)c2)[C@@H]1C",15000,"B","HERG",2021
"CHEMBL4856008",,"655.07","7.65","COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)nc1CN1C(=O)O[C@H](c2cc(Cl)cc(C(F)(F)F)c2)[C@@H]1C",20000,"B","HERG",2021
"CHEMBL225311",,"507.66","4.24","CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNC(=O)c5ccccc5)c4)n[nH]c2-3)CC1",7460,"B","HERG",2007
"CHEMBL3794064",,"470.41","4.59","O=C(O)C1CN(Cc2ccc(-c3noc(-c4onc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1",18000,"B","HERG",2016
"CHEMBL401476",,"436.53","2.98","CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCNCC1)c1ccccc1",4600,"T","HERG",2007
"CHEMBL4750724",,"492.1","6.71","CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl",22000,"B","HERG",2020
"CHEMBL240923",,"435.47","4.61","CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CC[C@@H](N)C(F)F)c1ccccc1",15900,"B","HERG",2008
"CHEMBL96153","TERIKALANT","381.52","4.84","COc1ccc(C2CCN(CC[C@H]3CCOc4ccccc43)CC2)cc1OC",251.19,"B","HERG",2005
"CHEMBL2368925","DOLASETRON","324.38","2.52","O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12",12022.64,"B","HERG",2005
"CHEMBL1000","CETIRIZINE","388.9","3.15","O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1",30199.52,"B","HERG",2005
"CHEMBL4285798",,"360.51","5.02","CC1(C)CC(Nc2ccc(-c3ccc4ccccc4c3)nn2)CC(C)(C)N1",1500,"B","HERG",2018
"CHEMBL4286948",,"421.55","3.36","CN(c1ccc(-c2ccc(-n3ccc(N)n3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1",16000,"B","HERG",2018
"CHEMBL708","ZIPRASIDONE","412.95","3.81","O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1",120.23,"B","HERG",2005
"CHEMBL562326",,"401.53","3.85","CC1C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1(=O)=O",1300,"B","HERG",2009
"CHEMBL1094042",,"431.58","5.36","CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2)C1",13500,"B","HERG",2010
"CHEMBL1095846",,"361.46","2.02","O=C([C@H]1C[C@H](Oc2ccc(F)cc2)CN1)N1CCCN(C2CCC2)CC1",7800,"B","HERG",2010
"CHEMBL375131",,"350.38","3.77","FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1",10900,"B","HERG",2010
"CHEMBL1083425",,"350.38","3.62","Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1",9120,"B","HERG",2010
"CHEMBL4293735",,"301.47","4.52","CC(C)(C)c1ccc(CN2CCC3(CCCCO3)CC2)cc1",15800,"B","HERG",2018
"CHEMBL2022496",,"423.49","4.42","O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1ccccc1F",7943.28,"B","HERG",2012
"CHEMBL2022497",,"425.46","3.26","O=C(Nc1ccc(-c2nnc(NCCCN3CCOCC3)o2)cc1)c1ccccc1F",31622.78,"B","HERG",2012
"CHEMBL2022498",,"439.49","3.65","O=C(Nc1ccc(-c2nnc(NCCCN3CCCOCC3)o2)cc1)c1ccccc1F",19952.62,"B","HERG",2012
"CHEMBL2326481",,"380.52","3.18","CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1",12000,"B","HERG",2013
"CHEMBL3703220",,"415.29","3.01","NC1=NC2(CO1)c1cc(Br)ccc1OC(Cc1ccccc1)C21COC1",7930,"B","HERG",2015
"CHEMBL561805",,"348.45","3.33","CN(C)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1",23070,"B","HERG",2009
"CHEMBL4174323",,"348.41","2.99","NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NC1CCOCC1",2100,"B","HERG",2016
"CHEMBL4550293",,"360.46","4.39","NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NCC1CCCCC1",830,"B","HERG",2016
"CHEMBL585509",,"425.45","5.26","Fc1cc2c(cn1)C1(CCN(Cc3ccc(Nc4ccc(F)c(F)c4)cc3)CC1)OC2",23,"B","HERG",2009
"CHEMBL565614",,"453.46","4.75","O/N=C(\c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1",280,"B","HERG",2009
"CHEMBL585664",,"494.54","3.87","CCO/N=C(/c1ccc(F)c(F)c1)c1ccc(CN2CCC3(CC2)OCc2cn(C)c(=O)cc23)cn1",3670,"B","HERG",2009
"CHEMBL1093051",,"393.46","4.21","O=C(/C=C/c1ccc(CN2CCCC(c3c[nH]c4ccccc34)C2)c(F)c1)NO",15300,"B","HERG",2010
"CHEMBL1175","DULOXETINE","297.42","4.63","CNCC[C@H](Oc1cccc2ccccc12)c1cccs1",10000,"F","HERG",2014
"CHEMBL32","MOXIFLOXACIN","401.44","2.37","COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12",398107.17,"F","HERG",2014
"CHEMBL535","SUNITINIB","398.48","3.33","CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C",10000,"F","HERG",2014
"CHEMBL374731","TELBIVUDINE","242.23","-1.51","Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O",5011872.34,"F","HERG",2014
"CHEMBL741","LAMOTRIGINE","256.1","2.01","Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1",251188.64,"F","HERG",2014
"CHEMBL1201187","MARAVIROC","513.68","5.95","Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1",79432.82,"F","HERG",2014
"CHEMBL374731","TELBIVUDINE","242.23","-1.51","Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O",158489319.25,"F","HERG",2014
"CHEMBL513608",,"288.75","4.49","CN(C)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12",11,"B","HERG",2008
"CHEMBL494462",,"376.5","4.11","CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1",7900,"B","HERG",2008
"CHEMBL45816","MIBEFRADIL","495.64","5.27","COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C",806,"B","HERG",2008
"CHEMBL488468",,"371.35","4.87","CC(C)(C)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1",1934,"B","HERG",2008
"CHEMBL583047",,"473.47","3.08","COc1ccc([C@H]2CN(NS(C)(=O)=O)C(=O)N2CCc2ccc(OC(F)(F)F)cc2)cc1",5600,"B","HERG",2009
"CHEMBL259243",,"475.03","6.65","O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1",6.457,"B","HERG",2009
"CHEMBL4591825",,"429.88","3.39","COCc1nnc(N2C[C@@H]3C[C@]3(c3ccc(F)cc3Cl)C2)n1-c1ccc(OC)nc1",16000,"B","HERG",2019
"CHEMBL271801",,"441.58","5.39","O=C(c1ccncc1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1",446.68,"B","HERG",2009
"CHEMBL4644352",,"425.53","3.45","O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(F)cccn12",2200,"B","HERG",2020
"CHEMBL2431809",,"427.91","4.12","CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(Cl)cc3)n2CCN1C(=O)CN",7200,"B","HERG",2013
"CHEMBL2424933",,"467.5","1.16","O=c1cnc2ccc(F)c3c2n1C[C@@]3(O)CN1CCC(NCc2cc3c(cn2)OCCO3)CC1",101000,"B","HERG",2013
"CHEMBL552373",,"366.39","3.07","N#Cc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1",7943.28,"B","HERG",2009
"CHEMBL5085562",,"438.47","4.53","Cc1cccc(-c2ccc(/C=C/[C@@H]3[C@@H]4[C@@H](C)OC(=O)[C@]4(O)CC(F)(F)[C@H]3C)nc2)c1C#N",9000,"T","HERG",2022
"CHEMBL562176",,"350.4","2.96","N#Cc1cc(N2CCN(CCN3Cc4ccccc4C3)C2=O)ccc1F",10000,"B","HERG",2009
"CHEMBL565031",,"359.83","3.74","O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)ccc1F",19952.62,"B","HERG",2009
"CHEMBL552366",,"389.42","3.96","O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1cccc(C(F)(F)F)c1",6309.57,"B","HERG",2009
"CHEMBL551386",,"355.87","3.59","O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1Cl",1995.26,"B","HERG",2009
"CHEMBL564741",,"403.45","4.52","CC(c1cccc(C(F)(F)F)c1)N1CCN(CCN2Cc3ccccc3C2)C1=O",1258.93,"B","HERG",2009
"CHEMBL561054",,"321.85","3.46","CC1CCCCN1CCN1CCN(c2cccc(Cl)c2)C1=O",1995.26,"B","HERG",2009
"CHEMBL562624",,"375.82","3.86","O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(Cl)c1",1258.93,"B","HERG",2009
"CHEMBL563700",,"376.5","4.11","CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1",12653,"B","HERG",2009
"CHEMBL562898",,"382.53","4.18","CCN(CC)C(=O)c1cc(C2=CC3(CCNCC3)Oc3ccccc32)cs1",3463,"B","HERG",2009
"CHEMBL561339","ADL-5747","392.5","3.82","CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1",56700,"B","HERG",2009
"CHEMBL453630",,"364.19","6.08","CNC(C)c1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1",3030,"B","HERG",2008
"CHEMBL507075",,"315.72","4.87","CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1",5110,"B","HERG",2008
"CHEMBL4226243",,"487.46","3.56","Cc1n[nH]c2c1CN(C1=NC(NCc3c(F)cccc3C(F)(F)F)c3cccc(C(N)=O)c3N1)C2",12589.25,"B","HERG",2018
"CHEMBL453655",,"368.42","3.47","CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1",12000,"B","HERG",2008
"CHEMBL1956285","DSM-265","415.34","5.95","Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1",0.66,"B","HERG",2019
"CHEMBL195378",,"508.48","2.53","C[C@@H](c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F",59000,"B","HERG",2005
"CHEMBL4856853",,"360.42","2.7","CCNC(=O)c1cc(Cc2cccc3[nH]ccc23)nc(-c2cn(C)nn2)c1",31622.78,"B","HERG",2021
"CHEMBL4471453",,"448.42","5.35","O=C1c2ccccc2C(Cc2c(F)cncc2F)(Cc2c(F)cncc2F)c2ccccc21",12000,"B","HERG",2019
"CHEMBL61301","TECASTEMIZOLE","324.4","3.39","Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1",28.18,"F","HERG",2005
"CHEMBL4103602",,"457.51","2.29","CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccccc1[N+](=O)[O-]",260,"B","HERG",2018
"CHEMBL3585954",,"410.42","3.74","Cc1ncc(OC[C@@]2(c3ccc(F)cc3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1",2200,"B","HERG",2015
"CHEMBL4097359",,"432.52","2.96","Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(C#N)nc2)C3)ccc2c1COC2=O",1200,"B","HERG",2017
"CHEMBL4093830",,"499.63","2.8","Cc1nc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2)ccc1S(C)(=O)=O",7900,"B","HERG",2017
"CHEMBL4087753",,"418.5","2.57","Cc1c([C@@H](O)CN2CCC3(CC2)CN(c2ccc(C#N)cn2)C3)ccc2c1COC2=O",10500,"B","HERG",2017
"CHEMBL2017565",,"550.44","4.36","COc1cc(-c2cn(CC(=O)N(CC(F)(F)F)c3ccc4c(c3)OC(F)(F)O4)nn2)ccc1-n1cnc(C)c1",1920,"B","HERG",2012
"CHEMBL2179806",,"537.67","4.65","C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)NCc4ccc(C(C)(C)C)cc4)c3)c3c(N)ncnc32)C1",1800,"B","HERG",2012
"CHEMBL523507",,"392.5","3.82","CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3c(O)cccc32)cc1",18310,"B","HERG",2008
"CHEMBL1257577",,"342.46","3.42","NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2cccs2)c1",0.43,"B","HERG",2010
"CHEMBL561512",,"376.29","4.25","O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)cc(Cl)c1",1584.89,"B","HERG",2009
"CHEMBL556272",,"359.83","3.74","O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(F)cc(Cl)c1",3162.28,"B","HERG",2009
"CHEMBL553238",,"355.87","3.59","O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccc(Cl)cc1",1995.26,"B","HERG",2009
"CHEMBL41","FLUOXETINE","309.33","4.44","CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1",1513.56,"B","HERG",2003
"CHEMBL8","CIPROFLOXACIN","331.35","1.58","O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O",954992.59,"B","HERG",2003
"CHEMBL296419","ASTEMIZOLE","458.58","5.35","COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1",10,"B","HERG",2003
"CHEMBL3","NICOTINE","162.24","1.85","CN1CCC[C@H]1c1cccnc1",245470.89,"B","HERG",2003
"CHEMBL1957676",,"468.98","5.82","CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c(Cl)c1",1100,"B","HERG",2012
"CHEMBL1957797",,"544.74","5.1","COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1",9000,"B","HERG",2012
"CHEMBL4855455",,"508.6","5.66","Cn1cc(-c2nc3c(-c4ccc(CN5CCc6cc(C(C)(C)C)ccc6C5=O)c(F)c4)ccnc3[nH]2)cn1",2600,"B","HERG",2021
"CHEMBL4862077",,"730.66","7.78","COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N2CCOCC2)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C",11000,"B","HERG",2021
"CHEMBL4848688",,"673.61","8.51","CCc1ncc(-c2cc(-c3ccc(C(=O)O)cc3C)ccc2OC)c(CN2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)n1",19000,"B","HERG",2021
"CHEMBL4637576",,"507.85","4.82","Nc1nc(N2CCC(N3Cc4cc(Cl)cc(Cl)c4OC[C@@H]3Cc3ccc(Cl)cc3)CC2)n[nH]1",6000,"B","HERG",2020
"CHEMBL4648162",,"439.95","2.91","Nc1nc(N2CCC(N3Cc4ccncc4OC[C@@H]3Cc3ccc(Cl)cc3)CC2)n[nH]1",50000,"B","HERG",2020
"CHEMBL4644320",,"440.98","3.11","Nc1nc(N2CCC(N(Cc3ccccc3)[C@H](CO)Cc3ccc(Cl)cc3)CC2)n[nH]1",2900,"B","HERG",2020
"CHEMBL4643001",,"486.45","4.23","CN1C[C@H](Cc2ccc(Cl)cc2)N(C2CCN(c3n[nH]c(N)n3)CC2)Cc2cc(Cl)ccc21",800,"B","HERG",2020
"CHEMBL1926864",,"449.51","3.09","COc1ccc2nccc(NC(=O)[C@H]3CC[C@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1",29000,"B","HERG",2011
"CHEMBL1950351",,"473.64","3.25","CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2",3100,"B","HERG",2012
"CHEMBL17157","TERFENADINE","471.69","6.45","CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1",199.53,"B","HERG",2003
"CHEMBL296419","ASTEMIZOLE","458.58","5.35","COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1",0.912,"B","HERG",2009
"CHEMBL3219265",,"536.68","5.96","CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4C4CCOCC4)cc3)CC2)c1",1200,"B","HERG",2011
"CHEMBL3219276",,"524.64","6.2","CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc(C)c(C)n4-c4ccc(F)cc4)cc3)CC2)c1",1700,"B","HERG",2011
"CHEMBL605785",,"506.53","4.25","COC1(c2ccc(NC(=O)c3cc(=O)c4cc(F)cc(-c5c(C)nn(C)c5C)c4o3)cn2)CCOCC1",95000,"B","HERG",2010
"CHEMBL4297463","CPI-1205","518.58","4.72","COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12",21300,"B","HERG",2016
"CHEMBL4793811",,"547.59","4.73","Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C#Cc1nn(CC2CCN(C)CC2)c2ncnc(N)c12",5620,"B","HERG",2016
"CHEMBL1086756",,"513.51","6.12","CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C",540,"B","HERG",2010
"CHEMBL1224068",,"337.42","2.75","NC(=O)c1cncc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1",1500,"B","HERG",2010
"CHEMBL1224217",,"337.42","2.75","NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)nc1",1300,"B","HERG",2010
"CHEMBL4069395",,"392.52","5.55","Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1-c1ccc(F)cc1",10000,"B","HERG",2018
"CHEMBL4288964",,"571.75","5.73","CCCCc1nc(C(C)C)c(CC(=S)N2CCCC2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1",7000,"B","HERG",2018
"CHEMBL1223259",,"554.91","6.41","CC(C)(C)c1nnc(-c2nn(-c3ccccc3Cl)c(-c3ccc(Br)cc3)c2Cn2cncn2)s1",10500,"B","HERG",2010
"CHEMBL196983",,"357.45","3.37","COc1ccc([C@@H](O)C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1",790,"B","HERG",2005
"CHEMBL250127",,"367.42","3.03","CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN)c1ccccc1",940,"T","HERG",2007
"CHEMBL429553",,"411.93","4.15","CC(=O)C1=NN2c3cc(Cl)ccc3OC[C@H]2[C@@]1(CCCN(C)C)c1ccccc1",2000,"T","HERG",2007
"CHEMBL257534",,"468.58","2.72","Cc1ncoc1-c1nnc(SCCCN2CCc3cc4c(cc3CC2)N(C)C(=O)CO4)n1C",25118.86,"B","HERG",2008
"CHEMBL1289623",,"400.48","3.52","O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2C[C@@H]2CCCN2)c1",2000,"B","HERG",2010
"CHEMBL54","HALOPERIDOL","375.87","4.43","O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1",1400,"B","HERG",2004
"CHEMBL480131",,"381.5","4.19","CC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1",20000,"B","HERG",2008
"CHEMBL446514",,"354.48","4.09","OC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1",3000,"B","HERG",2008
"CHEMBL3918431",,"308.39","2.5","c1ccc2cc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ncc2c1",3200,"B","HERG",2017
"CHEMBL296419","ASTEMIZOLE","458.58","5.35","COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1",2700,"B","HERG",2008
"CHEMBL472138",,"439.54","4.38","O=C1OCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1",2700,"B","HERG",2008
"CHEMBL1086275",,"350.38","3.62","Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1",10400,"B","HERG",2010
"CHEMBL3936854",,"338.75","3.59","Cn1cc(Cn2cc(-c3ccc(Cl)c(OC(F)F)c3)cn2)cn1",52400,"B","HERG",2016
"CHEMBL487230",,"405.54","4.73","CCCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O",1800,"B","HERG",2008
